sku_code,dimension_code,value_code,value_label_es,assigned_by,assigned_at
HG202510-BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202510-BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202510-BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BGPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BGPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BGPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKTE,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GDPT,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GDPT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-GDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GYTE,color,18,Gris,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202511-GYTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202511-GYTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202512-BNTE,color,5,Cafe,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202512-BNTE,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HG202512-BNTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202512-WHTE,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202512-WHTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202512-WHTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202513-BETE,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202513-BETE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202513-BETE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202513-BKTE,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202513-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202513-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202514-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202514-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-SLPU,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-SLPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202514-SLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-WNPU,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202514-WNPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202514-WNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202515-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202515-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-RDPU,color,8,Rojo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202515-RDPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202515-RDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BESD,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BESD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202516-BESD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BGSD,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BGSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202516-BGSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BKSD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202516-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202516-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-BGSD,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-BGSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202517-BGSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-BKSD,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202517-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-NVSD,color,10,Navy,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202517-NVSD,color_family,blue,Azules,seed:derived:color_family,2026-05-07 06:05:15.976
HG202517-NVSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202518-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202518-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-SLPU,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202518-SLPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202518-SLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202519-BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BGPU,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BGPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202519-BGPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202519-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202519-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG202519-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202520-BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202520-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202520-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202520-BKSP,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG202520-BKSP,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG202520-BKSP,upper_material,sp,Suede/Peluche,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG250503-BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-CRNB,color,crema,Crema,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-CRNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG250503-CRNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-RDNB,color,8,Rojo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250503-RDNB,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HG250503-RDNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250611-COTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250611-GDTE,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG250611-GDTE,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG250611-GDTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HG8884BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884CMLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884RSGDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884RSGDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HG8884RSGDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HG8884TPPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BENB,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BENB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HHL23011251BENB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HHL23011251BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HHL23011251BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL23011251LPNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8BENB,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8BENB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HHL230321-8BENB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HHL230321-8BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8TNNB,color,7,Tan,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HHL230321-8TNNB,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HHL230321-8TNNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILADYSKATEWHGY,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILADYSKATEWHGY,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HILL-39-BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILL-39-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HILL-39-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILL-39-NDPT,color,4,Nude,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILL-39-NDPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HILL-39-NDPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILL-39-SLPT,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HILL-39-SLPT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HILL-39-SLPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240527-2BKGN,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240527-2BKGN,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240527-2BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240527-2BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240527-2BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240715-6SNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2BKME,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2BKME,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240801-2BKME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240801-2GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240801-2SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240801-2SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2BENB,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2BENB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240805-2BENB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240805-2BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2WHNB,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240805-2WHNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240805-2WHNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240806-4BKNB,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240806-4BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240806-4BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240806-4TNNB,color,7,Tan,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240806-4TNNB,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240806-4TNNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240828-2BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240828-2BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2WNPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240828-2WNPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240828-2WNPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240829-3BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240829-3BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD240829-3CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HJD240829-3CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-2BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-2BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2WNPU,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-2WNPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-2WNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3BEPT,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-3BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-3BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3WNPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-3WNPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-3WNPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4BENU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4BENU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-4BENU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4BKNU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4BKNU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-4BKNU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4CANU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4CANU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-4CANU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4WNPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD241223-4WNPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD241223-4WNPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-1GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-1GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD250113-1GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-1SLME,color,16,Plateado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-1SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD250113-1SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3BEPU,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD250113-3BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD250113-3BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD250113-3CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HJD250113-3CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600BKPU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600CAPU,color,6,Camel,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600-DBEME,color,3,Beige,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600-DBEME,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600-DBEME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600-GDME,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600GDPU,color,15,Dorado,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600WHPU,color,2,Blanco,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-600WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-600WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-800BGPT,color,9,Bordo,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-800BGPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-800BGPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-800BKPT,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-800BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-800BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-801BKNU,color,1,Negro,script:sku-suffix-attributes,2026-05-07 06:05:15.976
HJD-801BKNU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 06:05:15.976
HJD-801BKNU,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 06:05:15.976
