from_store_number,from_store_name,to_store_number,to_store_name,sku,description,category_code,vendor,row_label,column_index,column_label,quantity,from_mtd_turns,to_mtd_turns
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,CTAMSC08,CamtCpUsfMcPAULM L,336,MAMS,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,SH4GN,CamtCpUsfMcPAULM 6,336,GSIH,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,SH4GN,CamtCpUsfMcPAULM 6,336,GSIH,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,S16BLWH1,CamtCpBotRaMcPAULM 1,338,GSIH,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,7203N8,CorbPunSedaLOREN 6,361,GYIS,,1,TU,3,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,H12BKRD,CorbSedaLOREN 1,361,GYIS,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,HP028N6,CorbRaySedaLOREN 6,361,GYIS,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,K7NV,CorbSedaLOREN 1,361,GYIS,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,6901BK3,Jack2BotMlPAULM 3,462,GJIC,,7,XXL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,MJ146BK,ChaqClGorrMlYOKI X,462,NMIR,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,MJ146BK,ChaqClGorrMlYOKI X,462,NMIR,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,22023645OL,SuetClUsfMlONLYS X,466,PBET,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,MF23704OL,SuetClUsfMlSEVEN 6,466,NSAC,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,MH22026BGBK,SuetClGorMlSEVEN 2,466,NSAC,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,S206ABK,ChaleZipSmBLUEB 2,467,GRAN,,8,3XL,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823029LBL,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823029NV,CamtCpPunMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823029PK,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823029RD,CamtCpPunMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823033NV,CamtCpPunMcSTRAI 2,473,NLAS,,7,10,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823033PK,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823033PK,CamtCpPunMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823038LBL,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823042KHNVWH,CamtCpFraMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823042LGY,CamtCpFraMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,B823042SBL,CamtCpFraMcSTRAI 2,473,NLAS,,11,14,1,0.0,2.7
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BK22008BKGY,CamtCpDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BK22015WHBK,CamtCpDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BK22040BKBE,CamtCpFranMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BK22048WHBK,CamtCpDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT21302GY,CamtClDisMcSEVEN 2,473,NSAC,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22008OLWH,CamtClDiseMcSEVEN X,473,NSAC,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22008OLWH,CamtClDiseMcSEVEN X,473,NSAC,,15,18,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,15,18,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22057GNBE,CamtClDiseMcSEVEN X,473,NSAC,,15,18,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT22058YLBK,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT24832RD,CamtClDisMcCR24 6,473,NSAC,,10,18,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BT24898WH,CamtClDisMcCR24 6,473,NSAC,,10,18,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BSS10E,CalceDiseAlgTRUFI X,474,NHAD,,1,TU,2,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,SKJ445934BK,ShorUsfAlgdRBX Y,475,NONE,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BMV41NVGY,CentGorrUsfSmYOKI X,476,NMIR,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,BMV41NVGY,CentGorrUsfSmYOKI X,476,NMIR,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BFC004XBK2,SacoCx2BotMlLOREN X,301,GBOS,-,9,48,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,F5C2KF,PantCiUsfRecLOREN T,305,IBAN,32,3,30,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,638BK,PantCargAlgPAULM 9,306,GHUC,34,7,34,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,HCFYKD506414LBE,PantCiRecAlgPAULM 9,306,GHUC,32,11,38,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,PANT01OL,PantCiRecPolyLOREN O,306,MIMP,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,S01NV,PantCiRecAlgdPAULM Z,306,GHUC,30,1,28,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,S01PMNV,PantCiRecAlgdPAULM 3,306,GHUC,30,1,28,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,22018584BL,ShortUsfJeanJACK 3,309,PBET,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,372471GNWH,ShortDisZipVENICE 3,309,CHAP,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,MD20235LBL,JeanCiRePdeEAGLE 1,311,GLIU,32,4,31,1,0.7,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,MD20236MLBL,JeanCiRePdeEAGLE 1,311,GLIU,30,4,31,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,MD20236MLBL,JeanCiRePdeEAGLE 1,311,GLIU,32,5,32,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,22026817MBL,JeanCiRecAlgONLY 5,313,PBET,32,2,29,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,17947WH1,CamBotRayMcPAULM 3,320,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,GZ272RSBL,CamBotUsfMlLOREN 6,321,GVIR,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,17947PMSS1RD,CamCcaBotMcPAULM  X,322,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,LRL002JY01WH,CamCcaBotMlLOREN 8,323,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,LRL002JYBL,CamCcaBotMlLOREN 8,323,GCHX,,3,S,1,0.9,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,17947LCSS9PRWH,CamCcaBotMcLOREN X,324,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,17947LTBL3,CamBotRayMcPAULM 3,324,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12233545WHNV,CamCpBoRayMlJACK 2,325,PBET,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,36543LLC16WHRD,CamCcaBotMlLOREN X,325,GCHX,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,375216Z15BLWH,CamChRayM34LOREN 6,325,CHAP,,5,L,1,0.0,8.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,SANDERSONGYBL,CamBotCuaM34JACK& V,326,CBET,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,D023LTBL6,CamBotUsfMlPAULM 3,329,GCHX,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,122030BLBK,CamtClDiseMcSTRAI Y,332,NLAS,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12216370YL,CamtClDisMcJACK 2,332,PBET,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12224688MST,CamtClDisMcJACK 2,332,PBET,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12224688MST,CamtClDisMcJACK 2,332,PBET,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12229758NV,CamtClDisMcJACK 2,332,PBET,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,22026083GY,CamtClUsfMcONLY 2,332,PBET,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT02EAWHNV1,CamtClDiseMcEAGLE Z,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT02YBBGBK,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT02YBBGBK,CamtClUsfMcKING Y,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT02YBBGBK,CamtClUsfMcKING Y,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT02YBPKGY,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBBGGY,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBBGGY,CamtClUsfMcKING Y,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBBGNV,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBBGNV,CamtClUsfMcKING Y,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBTLSBL,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBTLSBL,CamtClUsfMcKING Y,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT03YBTLSBL,CamtClUsfMcKING Y,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMTKU02OGGY,CamtClSmAlgdLOREN U,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMTKU02OLPR,CamtClSmAlgdLOREN U,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMTKU02OLPR,CamtClSmAlgdLOREN U,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMTKU02OLPR,CamtClSmAlgdLOREN U,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKV03BKBG,CamtClUsfMcKING V,332,HKAI,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKW10WHBK,CamtClRagMcLOREN W,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ01DGY,CamtClDisMcLOREN Z,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ01LGYBL,CamtClDisMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ01LGYBL2,CamtClDisMcLOREN Z,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ01SBLWHYL,CamtClDisMcLOREN Z,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ03WHBLRD,CamtClDiseMcLOREN Z,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ04PRGY,CamtClDiseMcLOREN Z,332,HKAI,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ04WHGNYL,CamtClDiseMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ04WHGNYL,CamtClDiseMcLOREN Z,332,HKAI,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ04WHOL,CamtClDiseMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ04WHOL,CamtClDiseMcLOREN Z,332,HKAI,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ06BNBKLGY,CamtClCuadMcLOREN Z,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKZ06NVPRWH,CamtClCuaMcLOREN Z,332,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSF02,CamtClUsfMcPAULM L,332,MAMS,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSF03,CamtClUsfMcPAULM L,332,MAMS,,1,XXS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,194002GYBK,CamtClDisMlLOREN 6,333,HKAI,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT05YBBGBK,CamtClUsfMlKING Y,333,HKAI,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CMTKV01BL,CamtClUsfMlKING V,333,HKAI,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,TSC149GYRD,CamtClUsfMlEAGLE W,333,ISAK,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,TSC149GYRD,CamtClUsfMlEAGLE W,333,ISAK,,7,XXL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,TSC149WHNV,CamtClUsfMlEAGLE W,333,ISAK,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12215437BKBY,CamtCpBotMcPAUL 6,336,IBLA,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12215437BSM,CamtCpBotMcPAUL 6,336,IBLA,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12221012GY,CamtCpBotMcPAUL 6,336,IBLA,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT04YBDGY,CamtCpUsfMcKING Y,336,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CAMT04YBGY,CamtCpUsfMcKING Y,336,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC02,CamtCpUsfMcPAULM L,336,MAMS,,3,S,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC05,CamtCpUsfMcPAULM L,336,MAMS,,3,S,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC06,CamtCpUsfMcPAULM L,336,MAMS,,1,XXS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC06,CamtCpUsfMcPAULM L,336,MAMS,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC08,CamtCpUsfMcPAULM L,336,MAMS,,4,M,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC08,CamtCpUsfMcPAULM L,336,MAMS,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CTAMSC08,CamtCpUsfMcPAULM L,336,MAMS,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,POLOKWDGY,CamtCpBotMcLOREN W,336,HKAI,,2,XS,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,7203N8,CorbPunSedaLOREN 6,361,GYIS,,1,TU,3,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,HP028N6,CorbRaySedaLOREN 6,361,GYIS,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,LICMCR2C3,CalceDiseAlgTRUFI 2,383,NHAD,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,2019W367ANV,ChaqCxBotMlPAULM 2,462,GJIC,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,6808WBE,ChaqCx2BotMlPAULM W,462,GJIC,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,6808WBL,ChaqCx2BotMlPAULM W,462,GJIC,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,6901BK1,JackCx2BotMlPAULM 1,462,GJIC,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,MJ146BK,ChaqClGorrMlYOKI X,462,NMIR,,5,L,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,MJ146BK,ChaqClGorrMlYOKI X,462,NMIR,,6,XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,WD0229544GY,ChaqCxBotMlPAULM 3,462,GJIC,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,WD02JYA951BK,ChaqCxBotMlPAULM 6,462,GJIC,,5,L,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,12170297BLPR,SuetClUsfMlJACK& T,466,PBET,,3,S,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,22016131BG,SuetClUsfMlONLYS 6,466,PBET,,3,S,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,S206ANV,ChaleZipSmBLUEB 2,467,GRAN,,8,3XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,S206AOL,ChaleZipSmBLUEB 2,467,GRAN,,8,3XL,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,B322506BLWHBK,CamCpUsfMcSTRAI Y,472,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,B823029LBL,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,B823038LBL,CamtCpPunMcSTRAI 2,473,NLAS,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,B823042KHNVWH,CamtCpFraMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,B823042SBL,CamtCpFraMcSTRAI 2,473,NLAS,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BK22008BKGY,CamtCpDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BK22015WHBK,CamtCpDiseMcSEVEN X,473,NSAC,,7,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BK22015WHBK,CamtCpDiseMcSEVEN X,473,NSAC,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BK22040BKBE,CamtCpFranMcSEVEN X,473,NSAC,,7,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22008OLWH,CamtClDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22013NVBE,CamtClDiseMcSEVEN X,473,NSAC,,11,14,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22014TLBK,CamtClDisMcSEVEN 2,473,NSAC,,7,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22015OGBK,CamtClDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22016BGWH,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22030BKWH,CamtClDiseMcSEVEN X,473,NSAC,,11,14,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22055BKYL,CamtClDisMcSEVEN 2,473,NSAC,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22055WHBK,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22058YLBK,CamtClDiseMcSEVEN X,473,NSAC,,5,8,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22058YLBK,CamtClDiseMcSEVEN X,473,NSAC,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT22058YLBK,CamtClDiseMcSEVEN X,473,NSAC,,11,14,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT23253BK,CamtClDisMcCR24 2,473,NSAC,,6,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT23253GY,CamtClDisMcCR24 2,473,NSAC,,6,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT23254RD,CamtClDisMcCR24 2,473,NSAC,,6,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BT24832RD,CamtClDisMcCR24 6,473,NSAC,,6,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CHA23771GYGN,CamtCvDisMcCOPPE W,473,ISAK,,7,10,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,CHA23771RDGN,CamtCvDisMcCOPPE W,473,ISAK,,7,10,2,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BSS10E,CalceDiseAlgTRUFI X,474,NHAD,,1,TU,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,SKJ445933GY,ShorUsfAlgdRBX Y,475,NONE,,11,14,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BMV41NVGY,CentGorrUsfSmYOKI X,476,NMIR,,4,M,1,0.0,0.0
14,UNLIMITED METROMALL,13,UNLIMITED MIRAFLORES,BMV41NVGY,CentGorrUsfSmYOKI X,476,NMIR,,5,L,1,0.0,0.0
