skuCode,categoryNumber,season,suffix,dimensionCode,rawCode,canonicalCode,valueCode,labelEs,colorFamilyCode,applied
EVER768BKPW,556,A,BKPW,color,BK,BK,1,Negro,neutral,true
EVER768WHSL,556,A,WHSL,color,WH,WH,2,Blanco,neutral,true
EVER769BGWH,556,A,BGWH,color,BG,BG,9,Bordo,red,true
EVER769BKWH,556,A,BKWH,color,BK,BK,1,Negro,neutral,true
EVER769GNBE,556,A,GNBE,color,GN,GN,12,Verde,green,true
EVER769NVBL,556,A,NVBL,color,NV,NV,10,Navy,blue,true
EVER769WHBK,556,A,WHBK,color,WH,WH,2,Blanco,neutral,true
EVER770BKWH,556,A,BKWH,color,BK,BK,1,Negro,neutral,true
EVER770WHBK,556,A,WHBK,color,WH,WH,2,Blanco,neutral,true
EVER770WHGD,556,A,WHGD,color,WH,WH,2,Blanco,neutral,true
EVER770WHNV,556,A,WHNV,color,WH,WH,2,Blanco,neutral,true
EVER770WHPK,556,A,WHPK,color,WH,WH,2,Blanco,neutral,true
EVER771BKWHSO,556,A,WHSO,color,WH,WH,2,Blanco,neutral,true
EVER771WHGN,556,A,WHGN,color,WH,WH,2,Blanco,neutral,true
EVER772BEGY,556,A,BEGY,color,BE,BE,3,Beige,neutral,true
EVER772DBEPK,556,A,BEPK,color,BE,BE,3,Beige,neutral,true
EVER773BKWH,556,A,BKWH,color,BK,BK,1,Negro,neutral,true
EVER773GYPK,556,A,GYPK,color,GY,GY,18,Gris,neutral,true
EVER773WHGY,556,A,WHGY,color,WH,WH,2,Blanco,neutral,true
EVER775BKWH,556,B,BKWH,color,BK,BK,1,Negro,neutral,true
EVER776BKVL,556,B,BKVL,color,BK,BK,1,Negro,neutral,true
EVER777WHNV,556,A,WHNV,color,WH,WH,2,Blanco,neutral,true
EVERBBEKH,556,5,BEKH,color,BE,BE,3,Beige,neutral,true
EVERBBEOL,556,5,BEOL,color,BE,BE,3,Beige,neutral,true
F02-BKTE,556,2,BKTE,color,BK,BK,1,Negro,neutral,true
F02-BKTE,556,2,BKTE,upper_material,TE,TE,te,Tela,,true
F02-RDTE,556,2,RDTE,color,RD,RD,8,Rojo,red,true
F02-RDTE,556,2,RDTE,upper_material,TE,TE,te,Tela,,true
F03ALL-BKTE,556,2,BKTE,color,BK,BK,1,Negro,neutral,true
F03ALL-BKTE,556,2,BKTE,upper_material,TE,TE,te,Tela,,true
F03-BKTE,556,2,BKTE,color,BK,BK,1,Negro,neutral,true
F03-BKTE,556,2,BKTE,upper_material,TE,TE,te,Tela,,true
F03-GYTE,556,2,GYTE,color,GY,GY,18,Gris,neutral,true
F03-GYTE,556,2,GYTE,upper_material,TE,TE,te,Tela,,true
F03-NVTE,556,2,NVTE,color,NV,NV,10,Navy,blue,true
F03-NVTE,556,2,NVTE,upper_material,TE,TE,te,Tela,,true
F03-PKTE,556,2,PKTE,color,PK,PK,13,Rosa,pink,true
F03-PKTE,556,2,PKTE,upper_material,TE,TE,te,Tela,,true
F625BEPT,567,6,BEPT,color,BE,BE,3,Beige,neutral,true
F625BEPT,567,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
F625BKNB,567,6,BKNB,color,BK,BK,1,Negro,neutral,true
F625BKNB,567,6,BKNB,upper_material,NB,NU,nu,Nubuck,,true
F625BKPT,567,6,BKPT,color,BK,BK,1,Negro,neutral,true
F625BKPT,567,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
F625PKPT,567,6,PKPT,color,PK,PK,13,Rosa,pink,true
F625PKPT,567,6,PKPT,upper_material,PT,PT,pt,Patent (Charol),,true
F86-1BKPT,566,6,BKPT,color,BK,BK,1,Negro,neutral,true
F86-1BKPT,566,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
F86-1CPPT,566,6,CPPT,upper_material,PT,PT,pt,Patent (Charol),,true
F86-1GDPT,566,6,GDPT,color,GD,GD,15,Dorado,metallic,true
F86-1GDPT,566,6,GDPT,upper_material,PT,PT,pt,Patent (Charol),,true
F86-1SLPT,566,6,SLPT,color,SL,SL,16,Plateado,metallic,true
F86-1SLPT,566,6,SLPT,upper_material,PT,PT,pt,Patent (Charol),,true
FANCY1BKNB,567,1,BKNB,color,BK,BK,1,Negro,neutral,true
FANCY1BKNB,567,1,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FELIX-3-BKNB,557,2,BKNB,color,BK,BK,1,Negro,neutral,true
FELIX-3-BKNB,557,2,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FELIX-3-IVPU,557,2,IVPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FELIX-3-TNPU,557,2,TNPU,color,TN,TN,7,Tan,brown,true
FELIX-3-TNPU,557,2,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FENNS-BKPU,567,2,BKPU,color,BK,BK,1,Negro,neutral,true
FENNS-BKPU,567,2,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FENNS-OGPU,567,2,OGPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FENNS-TLPU,567,2,TLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FEZ-BSSD,596,1,BSSD,upper_material,SD,SU,su,Suede,,true
FF21BKPU,568,B,BKPU,color,BK,BK,1,Negro,neutral,true
FF21BKPU,568,B,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF21WHPU,568,B,WHPU,color,WH,WH,2,Blanco,neutral,true
FF21WHPU,568,B,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF23BKPT,568,B,BKPT,color,BK,BK,1,Negro,neutral,true
FF23BKPT,568,B,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF23CAPT,568,B,CAPT,color,CA,CA,6,Camel,brown,true
FF23CAPT,568,B,CAPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF301-C-CPME,566,A,CPME,upper_material,ME,ME,me,Metalico,,true
FF301-C-GDME,566,A,GDME,color,GD,GD,15,Dorado,metallic,true
FF301-C-GDME,566,A,GDME,upper_material,ME,ME,me,Metalico,,true
FF301-CPME,566,6,CPME,upper_material,ME,ME,me,Metalico,,true
FF301-C-SLME,566,A,SLME,color,SL,SL,16,Plateado,metallic,true
FF301-C-SLME,566,A,SLME,upper_material,ME,ME,me,Metalico,,true
FF301-GDME,566,6,GDME,color,GD,GD,15,Dorado,metallic,true
FF301-GDME,566,6,GDME,upper_material,ME,ME,me,Metalico,,true
FF301-NVNB,566,6,NVNB,color,NV,NV,10,Navy,blue,true
FF301-NVNB,566,6,NVNB,upper_material,NB,NU,nu,Nubuck,,true
FF301-SLME,566,6,SLME,color,SL,SL,16,Plateado,metallic,true
FF301-SLME,566,6,SLME,upper_material,ME,ME,me,Metalico,,true
FF302-BKPT,566,6,BKPT,color,BK,BK,1,Negro,neutral,true
FF302-BKPT,566,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF302-C-BKPT,566,A,BKPT,color,BK,BK,1,Negro,neutral,true
FF302-C-BKPT,566,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF302-C-CPME,566,A,CPME,upper_material,ME,ME,me,Metalico,,true
FF302-CPME,566,6,CPME,upper_material,ME,ME,me,Metalico,,true
FF302-C-RDPT,566,A,RDPT,color,RD,RD,8,Rojo,red,true
FF302-C-RDPT,566,A,RDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF302-C-SLME,566,A,SLME,color,SL,SL,16,Plateado,metallic,true
FF302-C-SLME,566,A,SLME,upper_material,ME,ME,me,Metalico,,true
FF302-RDPT,566,6,RDPT,color,RD,RD,8,Rojo,red,true
FF302-RDPT,566,6,RDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF302-SLME,566,6,SLME,color,SL,SL,16,Plateado,metallic,true
FF302-SLME,566,6,SLME,upper_material,ME,ME,me,Metalico,,true
FF303-BEPU,566,A,BEPU,color,BE,BE,3,Beige,neutral,true
FF303-BEPU,566,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF303-BKPU,566,A,BKPU,color,BK,BK,1,Negro,neutral,true
FF303-BKPU,566,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF304-BKPU,567,6,BKPU,color,BK,BK,1,Negro,neutral,true
FF304-BKPU,567,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF304-RDPU,567,6,RDPU,color,RD,RD,8,Rojo,red,true
FF304-RDPU,567,6,RDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF304-WHPU,567,6,WHPU,color,WH,WH,2,Blanco,neutral,true
FF304-WHPU,567,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF307-BKNB,567,6,BKNB,color,BK,BK,1,Negro,neutral,true
FF307-BKNB,567,6,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FF307-CPNB,567,6,CPNB,upper_material,NB,NU,nu,Nubuck,,true
FF307-PHNB,567,6,PHNB,upper_material,NB,NU,nu,Nubuck,,true
FF309-BESP,567,A,BESP,color,BE,BE,3,Beige,neutral,true
FF309-BESP,567,A,BESP,upper_material,SP,SP,sp,Suede/Peluche,,true
FF309-BKSP,567,A,BKSP,color,BK,BK,1,Negro,neutral,true
FF309-BKSP,567,A,BKSP,upper_material,SP,SP,sp,Suede/Peluche,,true
FF309-WHSP,567,A,WHSP,color,WH,WH,2,Blanco,neutral,true
FF309-WHSP,567,A,WHSP,upper_material,SP,SP,sp,Suede/Peluche,,true
FF311-BEPT,567,6,BEPT,color,BE,BE,3,Beige,neutral,true
FF311-BEPT,567,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311BEPT,568,A,BEPT,color,BE,BE,3,Beige,neutral,true
FF311BEPT,568,A,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311-BKPT,567,6,BKPT,color,BK,BK,1,Negro,neutral,true
FF311-BKPT,567,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311BKPT,568,A,BKPT,color,BK,BK,1,Negro,neutral,true
FF311BKPT,568,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311-C-BEPT,567,A,BEPT,color,BE,BE,3,Beige,neutral,true
FF311-C-BEPT,567,A,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311-C-BKPT,567,A,BKPT,color,BK,BK,1,Negro,neutral,true
FF311-C-BKPT,567,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF311-C-CPME,567,A,CPME,upper_material,ME,ME,me,Metalico,,true
FF311-CPME,567,6,CPME,upper_material,ME,ME,me,Metalico,,true
FF311CPME,568,A,CPME,upper_material,ME,ME,me,Metalico,,true
FF311-NVDN,567,6,NVDN,color,NV,NV,10,Navy,blue,true
FF311-NVDN,567,6,NVDN,upper_material,DN,DN,dn,Denim,,true
FF311NVDN,568,A,NVDN,color,NV,NV,10,Navy,blue,true
FF311NVDN,568,A,NVDN,upper_material,DN,DN,dn,Denim,,true
FF315-BKPT,557,7,BKPT,color,BK,BK,1,Negro,neutral,true
FF315-BKPT,557,7,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF315-NDPT,557,7,NDPT,color,ND,ND,4,Nude,neutral,true
FF315-NDPT,557,7,NDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF315-RDPT,557,7,RDPT,color,RD,RD,8,Rojo,red,true
FF315-RDPT,557,7,RDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF323-BENB,568,6,BENB,color,BE,BE,3,Beige,neutral,true
FF323-BENB,568,6,BENB,upper_material,NB,NU,nu,Nubuck,,true
FF323-BKNB,568,6,BKNB,color,BK,BK,1,Negro,neutral,true
FF323-BKNB,568,6,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FF323-CFNB,568,6,CFNB,upper_material,NB,NU,nu,Nubuck,,true
FF333-BEPU,576,6,BEPU,color,BE,BE,3,Beige,neutral,true
FF333-BEPU,576,6,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF333-BKPU,576,6,BKPU,color,BK,BK,1,Negro,neutral,true
FF333-BKPU,576,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF333-NVPU,576,6,NVPU,color,NV,NV,10,Navy,blue,true
FF333-NVPU,576,6,NVPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF334-BEPU,569,6,BEPU,color,BE,BE,3,Beige,neutral,true
FF334-BEPU,569,6,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF334-BKPU,569,6,BKPU,color,BK,BK,1,Negro,neutral,true
FF334-BKPU,569,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF334-C-BEPU,569,9,BEPU,color,BE,BE,3,Beige,neutral,true
FF334-C-BEPU,569,9,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF334-C-BKPU,569,9,BKPU,color,BK,BK,1,Negro,neutral,true
FF334-C-BKPU,569,9,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF334-WHPU,576,6,WHPU,color,WH,WH,2,Blanco,neutral,true
FF334-WHPU,576,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF33BKPT,558,8,BKPT,color,BK,BK,1,Negro,neutral,true
FF33BKPT,558,8,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF33GDPT,558,8,GDPT,color,GD,GD,15,Dorado,metallic,true
FF33GDPT,558,8,GDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF340-BENB,576,7,BENB,color,BE,BE,3,Beige,neutral,true
FF340-BENB,576,7,BENB,upper_material,NB,NU,nu,Nubuck,,true
FF340-BKNB,576,7,BKNB,color,BK,BK,1,Negro,neutral,true
FF340-BKNB,576,7,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FF340-NDNB,576,7,NDNB,color,ND,ND,4,Nude,neutral,true
FF340-NDNB,576,7,NDNB,upper_material,NB,NU,nu,Nubuck,,true
FF344-BEPT,567,6,BEPT,color,BE,BE,3,Beige,neutral,true
FF344-BEPT,567,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF344-BKPT,567,6,BKPT,color,BK,BK,1,Negro,neutral,true
FF344-BKPT,567,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FF346-BKPU,576,7,BKPU,color,BK,BK,1,Negro,neutral,true
FF346-BKPU,576,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF346-NDPU,576,7,NDPU,color,ND,ND,4,Nude,neutral,true
FF346-NDPU,576,7,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF346-OFWHPU,576,7,WHPU,color,WH,WH,2,Blanco,neutral,true
FF346-OFWHPU,576,7,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF347-BKNB,557,7,BKNB,color,BK,BK,1,Negro,neutral,true
FF347-BKNB,557,7,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FF347-CMLNB,557,7,MLNB,upper_material,NB,NU,nu,Nubuck,,true
FF347-OFWHNB,557,7,WHNB,color,WH,WH,2,Blanco,neutral,true
FF347-OFWHNB,557,7,WHNB,upper_material,NB,NU,nu,Nubuck,,true
FF349-BKPU,557,7,BKPU,color,BK,BK,1,Negro,neutral,true
FF349-BKPU,557,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FF349-CMLPU,557,7,MLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FIELD-34-BKNB,568,7,BKNB,color,BK,BK,1,Negro,neutral,true
FIELD-34-BKNB,568,7,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FIELD-34CPGL,568,7,CPGL,upper_material,GL,GL,gl,Gliter,,true
FIELD-34SLGL,568,7,SLGL,color,SL,SL,16,Plateado,metallic,true
FIELD-34SLGL,568,7,SLGL,upper_material,GL,GL,gl,Gliter,,true
FINN-97BKNB,567,4,BKNB,color,BK,BK,1,Negro,neutral,true
FINN-97BKNB,567,4,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FINN-97RGGL,567,4,RGGL,color,RG,RG,17,Rose Gold,metallic,true
FINN-97RGGL,567,4,RGGL,upper_material,GL,GL,gl,Gliter,,true
FINN-97SLGL,567,4,SLGL,color,SL,SL,16,Plateado,metallic,true
FINN-97SLGL,567,4,SLGL,upper_material,GL,GL,gl,Gliter,,true
FINN-97WHPU,567,4,WHPU,color,WH,WH,2,Blanco,neutral,true
FINN-97WHPU,567,4,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLEXIBLE-23BKSD,557,7,BKSD,color,BK,BK,1,Negro,neutral,true
FLEXIBLE-23BKSD,557,7,BKSD,upper_material,SD,SU,su,Suede,,true
FLEXIBLE-23TPSD,557,7,TPSD,upper_material,SD,SU,su,Suede,,true
FLH02BKPU,558,6,BKPU,color,BK,BK,1,Negro,neutral,true
FLH02BKPU,558,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH02BNPU,558,6,BNPU,color,BN,BN,5,Cafe,brown,true
FLH02BNPU,558,6,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH02CAPU,558,6,CAPU,color,CA,CA,6,Camel,brown,true
FLH02CAPU,558,6,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH02NVPU,558,6,NVPU,color,NV,NV,10,Navy,blue,true
FLH02NVPU,558,6,NVPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH03BKPU,558,6,BKPU,color,BK,BK,1,Negro,neutral,true
FLH03BKPU,558,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH03GDPU,558,6,GDPU,color,GD,GD,15,Dorado,metallic,true
FLH03GDPU,558,6,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH04BNPU,558,6,BNPU,color,BN,BN,5,Cafe,brown,true
FLH04BNPU,558,6,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH04NVPU,558,6,NVPU,color,NV,NV,10,Navy,blue,true
FLH04NVPU,558,6,NVPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH04PKPU,558,6,PKPU,color,PK,PK,13,Rosa,pink,true
FLH04PKPU,558,6,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLH04WNPU,558,6,WNPU,color,WN,BG,9,Bordo,red,true
FLH04WNPU,558,6,WNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FLINN-TNPU,586,1,TNPU,color,TN,TN,7,Tan,brown,true
FLINN-TNPU,586,1,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM210-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM210-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM211-BKTE,556,1,BKTE,color,BK,BK,1,Negro,neutral,true
FM211-BKTE,556,1,BKTE,upper_material,TE,TE,te,Tela,,true
FM211-WHTE,556,1,WHTE,color,WH,WH,2,Blanco,neutral,true
FM211-WHTE,556,1,WHTE,upper_material,TE,TE,te,Tela,,true
FM217-RGPU,556,1,RGPU,color,RG,RG,17,Rose Gold,metallic,true
FM217-RGPU,556,1,RGPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM217-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM217-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM222-BKPU,564,1,BKPU,color,BK,BK,1,Negro,neutral,true
FM222-BKPU,564,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM223-OLPU,564,1,OLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM224-WHPU,564,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM224-WHPU,564,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM235-BKPU,556,1,BKPU,color,BK,BK,1,Negro,neutral,true
FM235-BKPU,556,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM235-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM235-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM240-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM240-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM246-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM246-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM247-WHPU,556,1,WHPU,color,WH,WH,2,Blanco,neutral,true
FM247-WHPU,556,1,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM248-BLDN,556,1,BLDN,color,BL,BL,11,Azul,blue,true
FM248-BLDN,556,1,BLDN,upper_material,DN,DN,dn,Denim,,true
FM248-WHDN,556,1,WHDN,color,WH,WH,2,Blanco,neutral,true
FM248-WHDN,556,1,WHDN,upper_material,DN,DN,dn,Denim,,true
FM251-BKPU,556,1,BKPU,color,BK,BK,1,Negro,neutral,true
FM251-BKPU,556,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM251-FUPU,556,1,FUPU,color,FU,FU,14,Fucsia,pink,true
FM251-FUPU,556,1,FUPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM251-GYPU,556,1,GYPU,color,GY,GY,18,Gris,neutral,true
FM251-GYPU,556,1,GYPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM251-RGPU,556,1,RGPU,color,RG,RG,17,Rose Gold,metallic,true
FM251-RGPU,556,1,RGPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM255-BKPU,556,1,BKPU,color,BK,BK,1,Negro,neutral,true
FM255-BKPU,556,1,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FM255-BKTE,556,1,BKTE,color,BK,BK,1,Negro,neutral,true
FM255-BKTE,556,1,BKTE,upper_material,TE,TE,te,Tela,,true
FM255-WHTE,556,1,WHTE,color,WH,WH,2,Blanco,neutral,true
FM255-WHTE,556,1,WHTE,upper_material,TE,TE,te,Tela,,true
FOREST-16BERF,586,4,BERF,color,BE,BE,3,Beige,neutral,true
FOREST-16BLDN,586,4,BLDN,color,BL,BL,11,Azul,blue,true
FOREST-16BLDN,586,4,BLDN,upper_material,DN,DN,dn,Denim,,true
FREYA-11-BKNB,573,2,BKNB,color,BK,BK,1,Negro,neutral,true
FREYA-11-BKNB,573,2,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FREYA-11-PKSA,573,2,PKSA,color,PK,PK,13,Rosa,pink,true
FREYA-11-PKSA,573,2,PKSA,upper_material,SA,SA,sa,Satin,,true
FREYA-18NDCE,567,4,NDCE,color,ND,ND,4,Nude,neutral,true
FREYA-18WHPU,567,4,WHPU,color,WH,WH,2,Blanco,neutral,true
FREYA-18WHPU,567,4,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FREYA-5-BKNB,573,2,BKNB,color,BK,BK,1,Negro,neutral,true
FREYA-5-BKNB,573,2,BKNB,upper_material,NB,NU,nu,Nubuck,,true
FREYA-5EMSA,567,4,EMSA,upper_material,SA,SA,sa,Satin,,true
FREYA-5FUMT,567,4,FUMT,color,FU,FU,14,Fucsia,pink,true
FREYA-5FUMT,567,4,FUMT,upper_material,MT,ME,me,Metalico,,true
FREYA-5-SLGL,573,4,SLGL,color,SL,SL,16,Plateado,metallic,true
FREYA-5-SLGL,573,4,SLGL,upper_material,GL,GL,gl,Gliter,,true
FREYA-5SLPT,567,4,SLPT,color,SL,SL,16,Plateado,metallic,true
FREYA-5SLPT,567,4,SLPT,upper_material,PT,PT,pt,Patent (Charol),,true
FREYA-5WHPU,567,4,WHPU,color,WH,WH,2,Blanco,neutral,true
FREYA-5WHPU,567,4,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FREYA-9-BKSA,567,2,BKSA,color,BK,BK,1,Negro,neutral,true
FREYA-9-BKSA,567,2,BKSA,upper_material,SA,SA,sa,Satin,,true
FREYA-9-FUSA,567,2,FUSA,color,FU,FU,14,Fucsia,pink,true
FREYA-9-FUSA,567,2,FUSA,upper_material,SA,SA,sa,Satin,,true
FREYA-9-RDSA,567,2,RDSA,color,RD,RD,8,Rojo,red,true
FREYA-9-RDSA,567,2,RDSA,upper_material,SA,SA,sa,Satin,,true
FS011-BEPT,596,4,BEPT,color,BE,BE,3,Beige,neutral,true
FS011-BEPT,596,4,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS011-PKPT,596,4,PKPT,color,PK,PK,13,Rosa,pink,true
FS011-PKPT,596,4,PKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS011-WHPT,596,4,WHPT,color,WH,WH,2,Blanco,neutral,true
FS011-WHPT,596,4,WHPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS020-BEPU,596,4,BEPU,color,BE,BE,3,Beige,neutral,true
FS020-BEPU,596,4,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS020-PKPU,596,4,PKPU,color,PK,PK,13,Rosa,pink,true
FS020-PKPU,596,4,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS020-WHPU,596,4,WHPU,color,WH,WH,2,Blanco,neutral,true
FS020-WHPU,596,4,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS026-GDME,596,4,GDME,color,GD,GD,15,Dorado,metallic,true
FS026-GDME,596,4,GDME,upper_material,ME,ME,me,Metalico,,true
FS026-RGME,596,4,RGME,color,RG,RG,17,Rose Gold,metallic,true
FS026-RGME,596,4,RGME,upper_material,ME,ME,me,Metalico,,true
FS026-SLME,596,4,SLME,color,SL,SL,16,Plateado,metallic,true
FS026-SLME,596,4,SLME,upper_material,ME,ME,me,Metalico,,true
FS03-BKPU,596,4,BKPU,color,BK,BK,1,Negro,neutral,true
FS03-BKPU,596,4,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS03-GDPU,596,4,GDPU,color,GD,GD,15,Dorado,metallic,true
FS03-GDPU,596,4,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS03-PKPU,596,4,PKPU,color,PK,PK,13,Rosa,pink,true
FS03-PKPU,596,4,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS03-SLPU,596,4,SLPU,color,SL,SL,16,Plateado,metallic,true
FS03-SLPU,596,4,SLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
FS04-GDME,596,4,GDME,color,GD,GD,15,Dorado,metallic,true
FS04-GDME,596,4,GDME,upper_material,ME,ME,me,Metalico,,true
FS04-PKME,596,4,PKME,color,PK,PK,13,Rosa,pink,true
FS04-PKME,596,4,PKME,upper_material,ME,ME,me,Metalico,,true
FS04-RGME,596,4,RGME,color,RG,RG,17,Rose Gold,metallic,true
FS04-RGME,596,4,RGME,upper_material,ME,ME,me,Metalico,,true
FS07-BKPT,596,4,BKPT,color,BK,BK,1,Negro,neutral,true
FS07-BKPT,596,4,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS07-RDPT,596,4,RDPT,color,RD,RD,8,Rojo,red,true
FS07-RDPT,596,4,RDPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS07-WHPT,596,4,WHPT,color,WH,WH,2,Blanco,neutral,true
FS07-WHPT,596,4,WHPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS08-BEPT,596,4,BEPT,color,BE,BE,3,Beige,neutral,true
FS08-BEPT,596,4,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS08-PKPT,596,4,PKPT,color,PK,PK,13,Rosa,pink,true
FS08-PKPT,596,4,PKPT,upper_material,PT,PT,pt,Patent (Charol),,true
FS08-WHPT,596,4,WHPT,color,WH,WH,2,Blanco,neutral,true
