diff_type,key_columns,key_values_json,before_row_hash,after_row_hash,changed_columns
changed,Code|Store,"[""S:BEDE"",""V:30""]",d9ab92108a10aee45627e859e453ad1f321c636713728fd06d4bd7891db59e9c,f47fedbe8aac8e0079b8c40134cc16f4dff2870f208d3c90349415a6892a57f2,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:BGMA"",""V:14""]",0f1e4bc444c686db71f883efffff3452cf2f3a72f878143cdb56ee3da222227a,e3e7398415cddd2c9bbc50e66a8453db27e131c623d1ecd272b3f5f8451c7ef1,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:BQSA"",""V:7""]",7426b268f6e2d245a7980a7eb9e84f707b841f5fb2a487130759e672a2b834d3,1588cc1ec89a95453b1b1f292cc3633d6b68e044cc68fdb04ac2cda006ef7b10,Sales_01|Sales_02|Profit_01|Profit_02|Comm_01|Comm_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:BREM"",""V:14""]",f6f7ea9094fe611e91d75806140d2fbf0c164d109c089a4df0cc61fc0a51a72a,69ec67d7196e37e897fcb67af61974f65ee34bbcde90e2774ed9b988aef91472,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CHCA"",""V:9""]",7e148b5bc9c961c30aeff2490ec2bb50028ebdca936add6600aeeef312f37baf,ea536ba936759c38843a5aae428c1a0ab644d0c8eccb53c49e8894ca34b04387,Sales_01|Sales_02|Profit_01|Profit_02|Hours_01|Hours_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:COJR"",""V:13""]",e4337809529d5395729934a18069f1a57e692519752e1088ad59598b66c7ad32,82a725e820d08ad7e48370670794e4113ccf2d15431cb5755b1a6bb5e3340ae0,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CRRT"",""V:12""]",8450eef8a393fbf45a0f94a34ded65e09a9ce1c514e3cb78f93badfb33fc763f,199eacb63dd1d340ab9891b6be830a1e8dcd984109e8f19743f8c3bb00fc4fbe,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CRSN"",""V:7""]",7f91e5b97b8af7169b54fbd91ac60ee919591dc9069e7e1a5a2aa0040b700d99,486bc083ab1d1ea504323852672c0d60f78857e9e23e74190f799c338e55268e,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CSPL"",""V:41""]",90251f97fa342b83192e4bad16d9d1e0c37c8980971d90b2283c86fef44ff310,9cd6d981e72dcc5de698be55f666aa5c50570ea68d7e8630db96491b5a4c7e56,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CTJY"",""V:22""]",0250b845c65ae6d8ef7f0edbbd616df0d6684fe2ca987e59de8b1975650c5a1a,78edebeb950cd9eb505f005b5de2e0f49259a924c2696ddf8cb89b05d59b5429,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:CXEN"",""V:15""]",dfbc07253e4f918cf32fed5f572c4e5f3c775af843154f3b6d910a4924bc4701,d55eca1018743b5dc03a45f2793427f9842de97a22c3b2caf20269f51184107f,Sales_01|Sales_02|Profit_01|Profit_02|Hours_01|Hours_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:ECAD"",""V:41""]",382c53408b9b36838181e3983de8ad48e3cec3061e58b552a405885d6c44e17b,5c013a0640b437cfc1c8464d2dd5e3ace8554fe66b3b557586fbd8b4a7d8629e,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:ELKL"",""V:12""]",7fc3ba5a6459aa416fd710ce8cc381114c6c9f0fa97e641d214e9d9f5b7ce01b,0108d80243006cfe1d99fdca3cee5e91b2e381adaaa9797cb11a1dde5677f1d8,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:EPYE"",""V:13""]",7c2706a0d8a0513af0e26d6e8d8b3a21eb59a29a5987e2c404824f4fedafa8c1,5e9eada16d283320ce9cc7f653ec0a7ca9bc711ee1ecac8e77c40c8b270d9835,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:EUMY"",""V:10""]",8a84b4588fdadb58da4307cebeecbc3de56e2c68bccb3bb85992e8880ded6614,8302af7121baee10902f702c0450f7a923dab06eb53f530e4d84cab1a463b4d6,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:FAMA"",""V:14""]",feb081851d59b665e47ced34c619d0a0f41b537e5ab849a0c76e098dedb47360,8f80753db43f1dd06d2c0cddc5e8353da74070d64a0c20a0224d455732b0c2a0,Sales_01|Sales_02|Profit_01|Profit_02|Comm_01|Comm_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:FLAY"",""V:10""]",d9e90a8386f7694e3ffc6f1ec434080d84248393f818ee8241d41566eec3f0ce,43d7b441d29f2ebdc4388b53e331765ef0bdeb1c839345bacc215b3476e86b7d,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MASR"",""V:17""]",bed13b1399eb1822905441c2745c1aa57de8eb649bd17f39ef3a63f1a52ea966,b90a066e8d76ca8c22fad22d675fa03c59dbf174823d37f1fce73c042cf1a882,Sales_01|Sales_02|Profit_01|Profit_02|Total MultiTickets 1_01|Total MultiTickets 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MEDY"",""V:30""]",6aff6bdf0d1e0e14bcc0fe138bb18b81b8241a451cea75f5a89f169cddde6c80,9949022610a87f78b6e5261f98c310c0f12c57593b1845854b57fbc37ec924f3,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MEKH"",""V:29""]",6455bd5539f59f0c1666216d17ea6eb731e3188cfe171d1e508b93bf00528415,5bb30889441642a2c1c3082416cbca9c8eb75967fb1b473ff0d3cdfe2a86ebdc,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MENY"",""V:12""]",6a5eb3d3eea7ca9fd97fc760455be16575d8d644af1df51796f0e82d82c537db,247c489c9321d08b9482004f4398e50756f1f9eee580445c88b22857d98f82a8,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MNGE"",""V:19""]",5e3ccbd893f1ac62e599431da5bf6420e30798a11d78443022c2f6aa77012f98,b4beec1a57c77140d290ee0612ff5ee79f247fb4320b2a8177fe0c03009cd0e6,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MOJA"",""V:30""]",14fdce5b4d9140bb58b4d2c2f5e7e4297f0e6855f3f439b4eb86da4f6bf931a9,f242ee01a702f169b5605087496db5a073ee2c78d450b873f5f4cef406a496d7,Sales_01|Sales_02|Profit_01|Profit_02|Comm_01|Comm_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MORM"",""V:21""]",8e35bacdb166ba5d4347b615beb5c28427d6c0e7760563698d875b89482d056e,e23c9010304768f79bdcc38b2001c797d49f4d43f9278457996ab8dd3ab96d12,Sales_01|Sales_02|Profit_01|Profit_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
changed,Code|Store,"[""S:MOYM"",""V:15""]",88f7759ee4ce0a6f89644bc2172da09488a0716411ad27b05f312a1edd686a6b,a4706a2c9364ad666f695435052ab980d0149a12aa325e5786b5c3853e907796,Sales_01|Sales_02|Profit_01|Profit_02|Hours_01|Hours_02|Total Tickets 1_01|Total Tickets 1_02|Total MultiTickets 1_01|Total MultiTickets 1_02|Total SKUS 1_01|Total SKUS 1_02|TotalMultiSales1_01|TotalMultiSales1_02
