diff_type,key_columns,key_values_json,before_row_hash,after_row_hash,changed_columns
changed,Store|Category,"[""V:2"",""V:498""]",5af8eb938e8cdb00c00d68848d72a241b7fc8f2316229eb572035587926ed0e5,21dc6ba7dc0616d1f523fa803c47120f4d7fba830a938b7efd4664f9c0f3d70d,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:501""]",44b761ba0298c2dc4eb4359700c1eb976c86f06cff97fed8273cb40d612554b7,1a5555344b06d3ee6528faa6c77d5c3fb9003d7a31d5cad36cf95e7ff0c5c8e9,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:503""]",49410736d836c00cd43942bc34681ba0220df03031cacd1869ba4273ec18a5de,9c2232af90abf53b988df4ac36b7f7658a580d32ef7fe7ace96b58af0d9f5215,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:504""]",e8f9a68a59bd23c7f578806238b7f0d198e9134d7e19fe154e4b9a040b6f875d,ee11b38433516c1ee5b45c0b6597d176b65e395b524c3f9218ccd52056f6d8d1,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:511""]",a5393070f43761e3d7e2ff7cadd92a10f7d2e89f76875b89d6477603e96c716d,6562c731e6276f639b2e77e3bec7ead9d82b6ef1930001146e2821d5ba5f2e53,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:512""]",91cc59e401a265a7a5cddf43367fe776f1851e81762dc654f54807ec8fd60562,08ee5804e28649f98c0a35604283155701f0fc6327229d4e69134aaec44c9031,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:513""]",a1afdd40a908651131013b9734be293edec5372074ff979207456e02bd66c7e7,d5b277b1c804a053e3f96f39c21f66185d7bad5efb8766512cb224107162cbcb,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:514""]",8ddb5a2c56da45c102b0584c1f7e8a0accc6672ea9cf91bfa6db082d004c12fd,3cf542c1633a18f6ac3b41d30ed2f318d45601612dbe59306edcf40acb23716a,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:518""]",94d1847ae3a9ba46b39d51ffe1e21cd9b4b02fd06a168187a62daae0bf59de3d,d00a2376ee39a1171991470e2648a36c6db04822f8953e3b090f439288614979,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:519""]",023a484b78b9607e28cc9959c9a37f8704c42e6b00208d503d99118044131dfc,4be5ce253dac2ccffccaeb9e41cf6ef22a303b49c5d30798a464f8a34aa07132,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:522""]",c1e1f08b9a21f9d6ebc780ee52582c1a617d75ce83c2af04a2c6d0184bb97dc1,6882d945d8220b25b739f79db0727a0e632602ba8364d84eabfb6fe44cea2fff,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:526""]",9230caf7ad205b6c59d86c08a5845ed80ab3580e2acd221e8d07d5e63af00809,d6502e97040b7184b84b0b8d5dfe068e7e0bb1a048329cb6b46e2b1222d833a2,Current Year Budget_04|Next Year Budget_04
