skuCode,categoryNumber,season,suffix,dimensionCode,rawCode,canonicalCode,valueCode,labelEs,colorFamilyCode,applied
HXY220511-3GNNB,567,2,GNNB,upper_material,NB,NU,nu,Nubuck,,false
HXY220511-3YLNB,567,2,YLNB,upper_material,NB,NU,nu,Nubuck,,false
HXY220512-1BENB,568,5,BENB,color,BE,BE,be,Beige,neutral,false
HXY220512-1BENB,568,5,BENB,upper_material,NB,NU,nu,Nubuck,,false
HXY220512-1BKNB,568,8,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY220512-1BKNB,568,8,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY220512-1CANB,568,5,CANB,color,CA,CA,ca,Camel,brown,false
HXY220512-1CANB,568,5,CANB,upper_material,NB,NU,nu,Nubuck,,false
HXY220512-1CPGL,573,5,CPGL,color,CP,CP,cp,Champagne,metallic,false
HXY220512-1CPGL,573,5,CPGL,upper_material,GL,GL,gl,Gliter,,false
HXY220512-1SLGL,573,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY220512-1SLGL,573,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY220512-1SLME,568,2,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY220512-1SLME,568,2,SLME,upper_material,ME,ME,me,Metalico,,false
HXY221111-1BENB,567,2,BENB,color,BE,BE,be,Beige,neutral,false
HXY221111-1BENB,567,2,BENB,upper_material,NB,NU,nu,Nubuck,,false
HXY221111-1BKNB,567,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY221111-1BKNB,567,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY221111-1PKNB,567,2,PKNB,color,PK,PK,pk,Rosa,pink,false
HXY221111-1PKNB,567,2,PKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY221111-4BKNB,567,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY221111-4BKNB,567,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY221111-4GDME,567,2,GDME,color,GD,GD,gd,Dorado,metallic,false
HXY221111-4GDME,567,2,GDME,upper_material,ME,ME,me,Metalico,,false
HXY221111-4SLME,567,2,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY221111-4SLME,567,2,SLME,upper_material,ME,ME,me,Metalico,,false
HXY221129-1BENB,567,3,BENB,color,BE,BE,be,Beige,neutral,false
HXY221129-1BENB,567,3,BENB,upper_material,NB,NU,nu,Nubuck,,false
HXY221129-1BKNB,567,3,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY221129-1BKNB,567,3,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY221129-1KHNB,567,3,KHNB,color,KH,KH,kh,Khaki/Kaki,brown,false
HXY221129-1KHNB,567,3,KHNB,upper_material,NB,NU,nu,Nubuck,,false
HXY221129-1RDNB,567,3,RDNB,color,RD,RD,rd,Rojo,red,false
HXY221129-1RDNB,567,3,RDNB,upper_material,NB,NU,nu,Nubuck,,false
HXY2244-1-BKNB,567,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY2244-1-BKNB,567,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY230330-2BEPT,567,5,BEPT,color,BE,BE,be,Beige,neutral,false
HXY230330-2BEPT,567,5,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY230330-2BKPT,567,5,BKPT,color,BK,BK,bk,Negro,neutral,false
HXY230330-2BKPT,567,5,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY230330-2BKPU,567,5,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY230330-2BKPU,567,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY230330-2NDPU,567,5,NDPU,color,ND,ND,nd,Nude,neutral,false
HXY230330-2NDPU,567,5,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY230519-1BKPU,567,5,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY230519-1BKPU,567,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY230519-1GDME,567,5,GDME,color,GD,GD,gd,Dorado,metallic,false
HXY230519-1GDME,567,5,GDME,upper_material,ME,ME,me,Metalico,,false
HXY230519-1SLME,567,5,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY230519-1SLME,567,5,SLME,upper_material,ME,ME,me,Metalico,,false
HXY230522-1GDGL,567,8,GDGL,color,GD,GD,gd,Dorado,metallic,false
HXY230522-1GDGL,567,8,GDGL,upper_material,GL,GL,gl,Gliter,,false
HXY230522-1RSGL,567,8,RSGL,color,RS,RS,rs,Rosa Viejo,pink,false
HXY230522-1RSGL,567,8,RSGL,upper_material,GL,GL,gl,Gliter,,false
HXY230522-1SLGL,567,8,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230522-1SLGL,567,8,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY230612-GDME,567,5,GDME,color,GD,GD,gd,Dorado,metallic,false
HXY230612-GDME,567,5,GDME,upper_material,ME,ME,me,Metalico,,false
HXY230612-PKME,567,5,PKME,color,PK,PK,pk,Rosa,pink,false
HXY230612-PKME,567,5,PKME,upper_material,ME,ME,me,Metalico,,false
HXY230612-RDME,567,5,RDME,color,RD,RD,rd,Rojo,red,false
HXY230612-RDME,567,5,RDME,upper_material,ME,ME,me,Metalico,,false
HXY230612-RSME,567,5,RSME,color,RS,RS,rs,Rosa Viejo,pink,false
HXY230612-RSME,567,5,RSME,upper_material,ME,ME,me,Metalico,,false
HXY230612-SLME,567,5,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY230612-SLME,567,5,SLME,upper_material,ME,ME,me,Metalico,,false
HXY230615-RSGL,567,5,RSGL,color,RS,RS,rs,Rosa Viejo,pink,false
HXY230615-RSGL,567,5,RSGL,upper_material,GL,GL,gl,Gliter,,false
HXY230615-SLGL,567,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230615-SLGL,567,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY230628-1BEPT,567,5,BEPT,color,BE,BE,be,Beige,neutral,false
HXY230628-1BEPT,567,5,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY230628-1BKGL,567,5,BKGL,color,BK,BK,bk,Negro,neutral,false
HXY230628-1BKGL,567,5,BKGL,upper_material,GL,GL,gl,Gliter,,false
HXY230628-1BKPT,567,5,BKPT,color,BK,BK,bk,Negro,neutral,false
HXY230628-1BKPT,567,5,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY230628-1CPGL,567,5,CPGL,color,CP,CP,cp,Champagne,metallic,false
HXY230628-1CPGL,567,5,CPGL,upper_material,GL,GL,gl,Gliter,,false
HXY230628-1SLGL,567,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230628-1SLGL,567,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY230721-3BKNB,567,5,BKNB,color,BK,BK,bk,Negro,neutral,false
HXY230721-3BKNB,567,5,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HXY230721-3GDME,567,5,GDME,color,GD,GD,gd,Dorado,metallic,false
HXY230721-3GDME,567,5,GDME,upper_material,ME,ME,me,Metalico,,false
HXY230721-3RSME,567,5,RSME,color,RS,RS,rs,Rosa Viejo,pink,false
HXY230721-3RSME,567,5,RSME,upper_material,ME,ME,me,Metalico,,false
HXY230721-3WHPU,567,5,WHPU,color,WH,WH,wh,Blanco,neutral,false
HXY230721-3WHPU,567,5,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY230725-2BETX,568,5,BETX,color,BE,BE,be,Beige,neutral,false
HXY230725-2BETX,568,5,BETX,upper_material,TX,TX,tx,Textil,,false
HXY230725-2BKTX,568,5,BKTX,color,BK,BK,bk,Negro,neutral,false
HXY230725-2BKTX,568,5,BKTX,upper_material,TX,TX,tx,Textil,,false
HXY230731-3BKGL,566,5,BKGL,color,BK,BK,bk,Negro,neutral,false
HXY230731-3BKGL,566,5,BKGL,upper_material,GL,GL,gl,Gliter,,false
HXY230731-3GDGL,566,5,GDGL,color,GD,GD,gd,Dorado,metallic,false
HXY230731-3GDGL,566,5,GDGL,upper_material,GL,GL,gl,Gliter,,false
HXY230731-3SLGL,566,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230731-3SLGL,566,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY230731-7BKGL,566,5,BKGL,color,BK,BK,bk,Negro,neutral,false
HXY230731-7BKGL,566,5,BKGL,upper_material,GL,GL,gl,Gliter,,false
HXY230731-7GDGL,566,5,GDGL,color,GD,GD,gd,Dorado,metallic,false
HXY230731-7GDGL,566,5,GDGL,upper_material,GL,GL,gl,Gliter,,false
HXY230731-7SLGL,566,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230731-7SLGL,566,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY230801-3RSGL,566,5,RSGL,color,RS,RS,rs,Rosa Viejo,pink,false
HXY230801-3RSGL,566,5,RSGL,upper_material,GL,GL,gl,Gliter,,false
HXY230801-3SLGL,566,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HXY230801-3SLGL,566,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HXY240129-7BEPU,567,8,BEPU,color,BE,BE,be,Beige,neutral,false
HXY240129-7BEPU,567,8,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240129-7BKPU,567,8,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY240129-7BKPU,567,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240402-6BEPU,567,8,BEPU,color,BE,BE,be,Beige,neutral,false
HXY240402-6BEPU,567,8,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240402-6BKPU,567,8,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY240402-6BKPU,567,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240402-6CANB,567,8,CANB,color,CA,CA,ca,Camel,brown,false
HXY240402-6CANB,567,8,CANB,upper_material,NB,NU,nu,Nubuck,,false
HXY240506BEPU,567,A,BEPU,color,BE,BE,be,Beige,neutral,false
HXY240506BEPU,567,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240506BKPU,567,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY240506BKPU,567,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY240506CANU,567,A,CANU,color,CA,CA,ca,Camel,brown,false
HXY240506CANU,567,A,CANU,upper_material,NU,NU,nu,Nubuck,,false
HXY240605-5BKNU,567,A,BKNU,color,BK,BK,bk,Negro,neutral,false
HXY240605-5BKNU,567,A,BKNU,upper_material,NU,NU,nu,Nubuck,,false
HXY240605-5NDPT,567,A,NDPT,color,ND,ND,nd,Nude,neutral,false
HXY240605-5NDPT,567,A,NDPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY241202-1BKPU,567,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY241202-1BKPU,567,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY241202-1NDPU,567,A,NDPU,color,ND,ND,nd,Nude,neutral,false
HXY241202-1NDPU,567,A,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY241202-1WHPU,567,A,WHPU,color,WH,WH,wh,Blanco,neutral,false
HXY241202-1WHPU,567,A,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY241213-4BKPU,566,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY241213-4BKPU,566,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY241213-4SLME,566,A,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY241213-4SLME,566,A,SLME,upper_material,ME,ME,me,Metalico,,false
HXY241231-4BKTE,567,A,BKTE,color,BK,BK,bk,Negro,neutral,false
HXY241231-4BKTE,567,A,BKTE,upper_material,TE,TE,te,Tela,,false
HXY241231-4CATE,567,A,CATE,color,CA,CA,ca,Camel,brown,false
HXY241231-4CATE,567,A,CATE,upper_material,TE,TE,te,Tela,,false
HXY241231-4NDTE,567,A,NDTE,color,ND,ND,nd,Nude,neutral,false
HXY241231-4NDTE,567,A,NDTE,upper_material,TE,TE,te,Tela,,false
HXY250104-2BKPU,567,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY250104-2BKPU,567,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250104-2CAPU,567,A,CAPU,color,CA,CA,ca,Camel,brown,false
HXY250104-2CAPU,567,A,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250104-2NDPU,567,A,NDPU,color,ND,ND,nd,Nude,neutral,false
HXY250104-2NDPU,567,A,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250109-3BEPU,567,A,BEPU,color,BE,BE,be,Beige,neutral,false
HXY250109-3BEPU,567,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250109-3BKPU,567,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY250109-3BKPU,567,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250109-3WNPU,567,A,WNPU,color,WN,WN,wn,Vino,red,false
HXY250109-3WNPU,567,A,WNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY250110BKNU,567,A,BKNU,color,BK,BK,bk,Negro,neutral,false
HXY250110BKNU,567,A,BKNU,upper_material,NU,NU,nu,Nubuck,,false
HXY250110GDME,567,A,GDME,color,GD,GD,gd,Dorado,metallic,false
HXY250110GDME,567,A,GDME,upper_material,ME,ME,me,Metalico,,false
HXY250110SLME,567,A,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY250110SLME,567,A,SLME,upper_material,ME,ME,me,Metalico,,false
HXY250113-2BKPT,568,A,BKPT,color,BK,BK,bk,Negro,neutral,false
HXY250113-2BKPT,568,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HXY250113-2CPME,568,A,CPME,color,CP,CP,cp,Champagne,metallic,false
HXY250113-2CPME,568,A,CPME,upper_material,ME,ME,me,Metalico,,false
HXY250113-2NVTE,568,A,NVTE,color,NV,NV,nv,Azul Marino,blue,false
HXY250113-2NVTE,568,A,NVTE,upper_material,TE,TE,te,Tela,,false
HXY250113-2SLME,568,A,SLME,color,SL,SL,sl,Plateado,metallic,false
HXY250113-2SLME,568,A,SLME,upper_material,ME,ME,me,Metalico,,false
HXY2507072BKPU,567,C,BKPU,color,BK,BK,bk,Negro,neutral,false
HXY2507072BKPU,567,C,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY2507072CFPU,567,C,CFPU,color,CF,CF,cf,Cafe Oscuro,brown,false
HXY2507072CFPU,567,C,CFPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY2507072WHPU,567,C,WHPU,color,WH,WH,wh,Blanco,neutral,false
HXY2507072WHPU,567,C,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HXY425109-4BKTE,567,A,BKTE,color,BK,BK,bk,Negro,neutral,false
HXY425109-4BKTE,567,A,BKTE,upper_material,TE,TE,te,Tela,,false
HXY425109-4PKTE,567,A,PKTE,color,PK,PK,pk,Rosa,pink,false
HXY425109-4PKTE,567,A,PKTE,upper_material,TE,TE,te,Tela,,false
HXY425109-4WNTE,567,A,WNTE,color,WN,WN,wn,Vino,red,false
HXY425109-4WNTE,567,A,WNTE,upper_material,TE,TE,te,Tela,,false
HY-001-BKPU,568,C,BKPU,color,BK,BK,bk,Negro,neutral,false
HY-001-BKPU,568,C,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HY-001-CAPU,568,C,CAPU,color,CA,CA,ca,Camel,brown,false
HY-001-CAPU,568,C,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HY-001-WHPU,568,C,WHPU,color,WH,WH,wh,Blanco,neutral,false
HY-001-WHPU,568,C,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HY-002-BKPT,568,C,BKPT,color,BK,BK,bk,Negro,neutral,false
HY-002-BKPT,568,C,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HY-002-GDME,568,C,GDME,color,GD,GD,gd,Dorado,metallic,false
HY-002-GDME,568,C,GDME,upper_material,ME,ME,me,Metalico,,false
HY-002-SLME,568,C,SLME,color,SL,SL,sl,Plateado,metallic,false
HY-002-SLME,568,C,SLME,upper_material,ME,ME,me,Metalico,,false
HY3005BEPT,567,A,BEPT,color,BE,BE,be,Beige,neutral,false
HY3005BEPT,567,A,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HY3016BKGT,567,A,BKGT,color,BK,BK,bk,Negro,neutral,false
HY3016BKGT,567,A,BKGT,upper_material,GT,GL,gl,Gliter,,false
HYE230719-4BENB,569,5,BENB,color,BE,BE,be,Beige,neutral,false
HYE230719-4BENB,569,5,BENB,upper_material,NB,NU,nu,Nubuck,,false
HYE230719-4BKPU,569,5,BKPU,color,BK,BK,bk,Negro,neutral,false
HYE230719-4BKPU,569,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HYE230719-4JNDN,569,5,JNDN,upper_material,DN,DN,dn,Denim,,false
HYE230719-4TNPU,569,5,TNPU,color,TN,TN,tn,Tan,brown,false
HYE230719-4TNPU,569,5,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HYL2303211-BKNB,564,3,BKNB,color,BK,BK,bk,Negro,neutral,false
HYL2303211-BKNB,564,3,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HYL2303211-BKPT,564,2,BKPT,color,BK,BK,bk,Negro,neutral,false
HYL2303211-BKPT,564,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HYL2303212-BKPT,564,2,BKPT,color,BK,BK,bk,Negro,neutral,false
HYL2303212-BKPT,564,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HYL2303213-BKPT,564,3,BKPT,color,BK,BK,bk,Negro,neutral,false
HYL2303213-BKPT,564,3,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HYS-005BEPL,567,6,BEPL,color,BE,BE,be,Beige,neutral,false
HYS-005BEPL,567,6,BEPL,upper_material,PL,PL,pl,Plastico,,false
HYS-005BKNB,567,6,BKNB,color,BK,BK,bk,Negro,neutral,false
HYS-005BKNB,567,6,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HYS-005BKSA,567,6,BKSA,color,BK,BK,bk,Negro,neutral,false
HYS-005BKSA,567,6,BKSA,upper_material,SA,SA,sa,Satin,,false
HYS-005NTSA,567,6,NTSA,upper_material,SA,SA,sa,Satin,,false
HYS-005PKPU,567,6,PKPU,color,PK,PK,pk,Rosa,pink,false
HYS-005PKPU,567,6,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HYS-005PKSA,567,6,PKSA,color,PK,PK,pk,Rosa,pink,false
HYS-005PKSA,567,6,PKSA,upper_material,SA,SA,sa,Satin,,false
HYS-005SLGL,567,6,SLGL,color,SL,SL,sl,Plateado,metallic,false
HYS-005SLGL,567,6,SLGL,upper_material,GL,GL,gl,Gliter,,false
HYS-005SLPL,567,6,SLPL,color,SL,SL,sl,Plateado,metallic,false
HYS-005SLPL,567,6,SLPL,upper_material,PL,PL,pl,Plastico,,false
HYS-005WHPU,567,6,WHPU,color,WH,WH,wh,Blanco,neutral,false
HYS-005WHPU,567,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HYX220421-1BKGL,573,8,BKGL,color,BK,BK,bk,Negro,neutral,false
HYX220421-1BKGL,573,8,BKGL,upper_material,GL,GL,gl,Gliter,,false
HYX2204211BKNB,567,5,BKNB,color,BK,BK,bk,Negro,neutral,false
HYX2204211BKNB,567,5,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HYX220421-1BKNB,566,8,BKNB,color,BK,BK,bk,Negro,neutral,false
HYX220421-1BKNB,566,8,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HYX2204211-CHGL,566,2,CHGL,upper_material,GL,GL,gl,Gliter,,false
HYX2204211CPGL,573,5,CPGL,color,CP,CP,cp,Champagne,metallic,false
HYX2204211CPGL,573,5,CPGL,upper_material,GL,GL,gl,Gliter,,false
HYX220421-1CPGL,573,8,CPGL,color,CP,CP,cp,Champagne,metallic,false
HYX220421-1CPGL,573,8,CPGL,upper_material,GL,GL,gl,Gliter,,false
HYX2204211-SLGL,566,2,SLGL,color,SL,SL,sl,Plateado,metallic,false
HYX2204211-SLGL,566,2,SLGL,upper_material,GL,GL,gl,Gliter,,false
HYX2204211SLGL,573,5,SLGL,color,SL,SL,sl,Plateado,metallic,false
HYX2204211SLGL,573,5,SLGL,upper_material,GL,GL,gl,Gliter,,false
HYX220421-1SLGL,573,8,SLGL,color,SL,SL,sl,Plateado,metallic,false
HYX220421-1SLGL,573,8,SLGL,upper_material,GL,GL,gl,Gliter,,false
HZL-01-BENB,557,2,BENB,color,BE,BE,be,Beige,neutral,false
HZL-01-BENB,557,2,BENB,upper_material,NB,NU,nu,Nubuck,,false
HZL-01-BKNB,557,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HZL-01-BKNB,557,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HZL-04-BEPT,557,2,BEPT,color,BE,BE,be,Beige,neutral,false
HZL-04-BEPT,557,2,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-04-BKPT,557,2,BKPT,color,BK,BK,bk,Negro,neutral,false
HZL-04-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-04IBEPT,557,6,BEPT,color,BE,BE,be,Beige,neutral,false
HZL-04IBEPT,557,6,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-04-IBKPT,557,A,BKPT,color,BK,BK,bk,Negro,neutral,false
HZL-04-IBKPT,557,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-04IBKPT,557,6,BKPT,color,BK,BK,bk,Negro,neutral,false
HZL-04IBKPT,557,6,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-05-BENB,557,2,BENB,color,BE,BE,be,Beige,neutral,false
HZL-05-BENB,557,2,BENB,upper_material,NB,NU,nu,Nubuck,,false
HZL-05-BKNB,557,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HZL-05-BKNB,557,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HZL-05-TNNB,557,2,TNNB,color,TN,TN,tn,Tan,brown,false
HZL-05-TNNB,557,2,TNNB,upper_material,NB,NU,nu,Nubuck,,false
HZL231018-8BENB,569,7,BENB,color,BE,BE,be,Beige,neutral,false
HZL231018-8BENB,569,7,BENB,upper_material,NB,NU,nu,Nubuck,,false
HZL231018-8BKNB,569,7,BKNB,color,BK,BK,bk,Negro,neutral,false
HZL231018-8BKNB,569,7,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HZL231018-8TNNB,569,7,TNNB,color,TN,TN,tn,Tan,brown,false
HZL231018-8TNNB,569,7,TNNB,upper_material,NB,NU,nu,Nubuck,,false
HZL240109-1BEPU,569,7,BEPU,color,BE,BE,be,Beige,neutral,false
HZL240109-1BEPU,569,7,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240109-1BKPU,569,7,BKPU,color,BK,BK,bk,Negro,neutral,false
HZL240109-1BKPU,569,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240109-1BNPU,569,7,BNPU,color,BN,BN,bn,Cafe,brown,false
HZL240109-1BNPU,569,7,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240426-2BKPU,557,8,BKPU,color,BK,BK,bk,Negro,neutral,false
HZL240426-2BKPU,557,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240426-2GDME,557,8,GDME,color,GD,GD,gd,Dorado,metallic,false
HZL240426-2GDME,557,8,GDME,upper_material,ME,ME,me,Metalico,,false
HZL240503-1BKPU,557,8,BKPU,color,BK,BK,bk,Negro,neutral,false
HZL240503-1BKPU,557,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240503-1CPPU,557,8,CPPU,color,CP,CP,cp,Champagne,metallic,false
HZL240503-1CPPU,557,8,CPPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240503-1SLPU,557,8,SLPU,color,SL,SL,sl,Plateado,metallic,false
HZL240503-1SLPU,557,8,SLPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240527-2BEPU,557,A,BEPU,color,BE,BE,be,Beige,neutral,false
HZL240527-2BEPU,557,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL240527-2BKPU,557,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HZL240527-2BKPU,557,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZL2511102-BEPT,557,C,BEPT,color,BE,BE,be,Beige,neutral,false
HZL2511102-BEPT,557,C,BEPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL2511102-BKPT,557,C,BKPT,color,BK,BK,bk,Negro,neutral,false
HZL2511102-BKPT,557,C,BKPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL2511102-WNPT,557,C,WNPT,color,WN,WN,wn,Vino,red,false
HZL2511102-WNPT,557,C,WNPT,upper_material,PT,PT,pt,Patent (Charol),,false
HZL-606-BENB,557,2,BENB,color,BE,BE,be,Beige,neutral,false
HZL-606-BENB,557,2,BENB,upper_material,NB,NU,nu,Nubuck,,false
HZL-606-BKNB,557,2,BKNB,color,BK,BK,bk,Negro,neutral,false
HZL-606-BKNB,557,2,BKNB,upper_material,NB,NU,nu,Nubuck,,false
HZL-606-CRNB,557,2,CRNB,color,CR,CR,cr,Crema,neutral,false
HZL-606-CRNB,557,2,CRNB,upper_material,NB,NU,nu,Nubuck,,false
HZL-606-TANB,557,2,TANB,color,TA,TP,tp,Taupe,brown,false
HZL-606-TANB,557,2,TANB,upper_material,NB,NU,nu,Nubuck,,false
HZY240126BKSD,567,7,BKSD,color,BK,BK,bk,Negro,neutral,false
HZY240126BKSD,567,7,BKSD,upper_material,SD,SU,su,Suede,,false
HZY240126OFWHPU,567,7,WHPU,color,WH,WH,wh,Blanco,neutral,false
HZY240126OFWHPU,567,7,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZY240126PKMT,567,7,PKMT,color,PK,PK,pk,Rosa,pink,false
HZY240126PKMT,567,7,PKMT,upper_material,MT,ME,me,Metalico,,false
HZY240126SLMT,567,7,SLMT,color,SL,SL,sl,Plateado,metallic,false
HZY240126SLMT,567,7,SLMT,upper_material,MT,ME,me,Metalico,,false
HZY-600BEPU,568,A,BEPU,color,BE,BE,be,Beige,neutral,false
HZY-600BEPU,568,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZY-600BETE,568,A,BETE,color,BE,BE,be,Beige,neutral,false
HZY-600BETE,568,A,BETE,upper_material,TE,TE,te,Tela,,false
HZY-600BKPU,568,A,BKPU,color,BK,BK,bk,Negro,neutral,false
HZY-600BKPU,568,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
HZY-600CAPU,568,A,CAPU,color,CA,CA,ca,Camel,brown,false
HZY-600CAPU,568,A,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ID1001-BKPU,585,C,BKPU,color,BK,BK,bk,Negro,neutral,false
ID1001-BKPU,585,C,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ID1001-BNPU,585,C,BNPU,color,BN,BN,bn,Cafe,brown,false
ID1001-BNPU,585,C,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,false
ID1001-WHPU,585,C,WHPU,color,WH,WH,wh,Blanco,neutral,false
