sku_code,dimension_code,value_code,value_label_es,assigned_by,assigned_at
CXC-003-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
CXC-003-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
CXC-003-CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
CXC-003-CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
CXC-003-CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
CXC-003-GDME,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
CXC-003-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
CXC-003-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
D102BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D102BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D102BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D103BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D103BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D103BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D321BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D321BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D321WHPT,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321WHPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D321WHPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D322BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D322BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
D322KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
D322KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DA202SLPT,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DA202SLPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DA202SLPT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DA205SLPT,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DA205SLPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DA205SLPT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DALLASRSGD,color,rs,Rosa Viejo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DALLASRSGD,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DANA-9-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DANA-9-CHNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-CPMT,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-CPMT,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-CPMT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DANA-9-SLMT,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-SLMT,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-SLMT,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DANA-9-TPNB,color,tp,Taupe,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-TPNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-TPNB,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DANA-9-WHPT,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-WHPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DANA-9-WHPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DARCIE1CHP,color,1c,Multicolor,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DARCIE1CHP,color_family,multicolor,Especiales,seed:derived:color_family,2026-05-07 05:44:06.334
DAVINA-BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DAVINA-BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DAVINA-BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DEEN-BSPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DELIA-6TNNB,color,tn,Tan,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6TNNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6TNNB,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DELIA-6WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELIA-6WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DELVA-MTPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DELVA-MTTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-18-CPGL,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-18-CPGL,upper_material,gl,Gliter,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-18-CPGL,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DESIGN-18-SLGL,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-18-SLGL,upper_material,gl,Gliter,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-18-SLGL,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DESIGN-34-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-34-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DESIGN-34-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DEVIN-22-BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DEVIN-22-GDME,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DEVIN-22-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DEVIN-22-SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DEVIN-22-WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DEVIN-22-WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF707BETE,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF707BETE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF707BETE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF707RSTE,color,rs,Rosa Viejo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF707RSTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF707RSTE,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DF861BKSD,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF861BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF861BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF875BLNV,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF875BLNV,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DF878BLNV,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF878BLNV,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DF879BLNV,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF879BLNV,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DF880BLNV,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF880BLNV,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DF886BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF886BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF886FUPU,color,fu,Fucsia,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886FUPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886FUPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DF886KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF886KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DF886LIPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF889GYWH,color,gy,Gris,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889GYWH,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF889KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF889KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DF890BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF890BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF890BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DF890KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF890KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF890KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DF890WHGY,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DF890WHGY,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DIAMOND1RSGD,color,rs,Rosa Viejo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND1RSGD,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DIAMOND-76BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DIAMOND-76FUME,color,fu,Fucsia,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76FUME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76FUME,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DIAMOND-76RDME,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76RDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76RDME,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
DIAMOND-76SLGL,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76SLGL,upper_material,gl,Gliter,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DIAMOND-76SLGL,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM100BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM100RDPU,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100RDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100RDPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
DM100RGPU,color,rg,Rose Gold,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100RGPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM100RGPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM106BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM106BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM106BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM107BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM107BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM107BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM203BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM203NVTE,color,nv,Azul Marino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203NVTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203NVTE,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DM203PKTE,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203PKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM203PKTE,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DM220BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM220GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM220RGPU,color,rg,Rose Gold,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220RGPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220RGPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM220SLPU,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220SLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM220SLPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM221BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM221GYPU,color,gy,Gris,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221GYPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221GYPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM221KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM221KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM222BKSD,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM222CASD,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222CASD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222CASD,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM222NVSD,color,nv,Azul Marino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222NVSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222NVSD,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
DM222RDSD,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222RDSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM222RDSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
DM420BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM420CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM420KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM420KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM421BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM421BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM421CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM421KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM421WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM421WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM422BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM422BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM422BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM422KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM422KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM422KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM453BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM453CAPU,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453CAPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453CAPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM453KHPU,color,kh,Khaki/Kaki,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453KHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453KHPU,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
DM453WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM453WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM456BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM456RDPU,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456RDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456RDPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
DM456WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM456WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM457CPME,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457CPME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457CPME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM457GDME,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM457SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM457SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
DM459BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM459BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
DM459PKPU,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459PKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM459PKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
DM461BGPT,color,bg,Burgundy/Vino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM461BGPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
DM461BGPT,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
